"zipcode","n1","n2","numdep","pp_num","e00100","e00200","e00300","e00600","e01000","e00900","e02100","e03150","e03300","FscheA_28","e19700","FscheA_9","e09600","e05800","e10300","EIC","e01400","e01700","e02500","e18425","e18450","e18500","FscheA_10","e04800","e07100","e07220","e07180","e59720","F1040_57","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48236,15489,32634,9861,9975,2100382,1057216,85158,108106,316889,62121,-200,2152,7795,316382,53275,277741,9386,418369,416355,1007,47595,73957,38565,70472,1320,67602,90047,1676537,7806,1460,160,446,202404,26014,218683,26446,86127,5715,865,1584,19,5424,475,144,1624,2600,3345,1226,129,45,993,85062,11996,6814,3186,108987,51720,321,65,5568,393,510,7,252222,5119,119,8,333,56379,132890,0,274,144,47220,14,611,362129,20714,412,5636,43021,30,3262,1471,14703,1032,17817,48322,3618,1708,1299,1295,1232,14682,51013,16014,13119,95207,67908,9784,17318,1955,980,15179,13988,25617,11333,34148,81725,11039,13346,1520,20729,24439,1763,23418,6667,8049,597,1682,7111,98,93,89,140,209,2214,7578,2208,5456,323788,11335,334754,28561,21745,10056,4846,785,466,1383,181844,282398,9289,7991,167790,595,3113,77646,957174,1028405,637,12179,234077,243366,-555,12590,"WAYNE","MI",26,2
48237,14284,28331,10332,8956,550424,440189,10056,6093,11859,10376,0,805,579,99169,20491,35150,289,53594,51712,5046,7421,45219,10886,13366,641,13334,34602,343085,5012,1690,274,2329,24518,2240,111736,2753,4642,1488,690,756,5,6519,551,90,987,149,680,62,39,26,519,77819,3303,1888,1535,4852,14699,388,99,173,36,38,17,10593,241,5,8,205,42384,4574,0,466,48,1339,11,458,67476,941,42,5012,16563,2,1882,431,2500,360,509,6724,490,269,618,488,167,3868,2317,1791,842,6472,8786,1120,3708,418,117,2802,3314,4050,2823,2151,4743,851,2849,277,1359,5325,237,3550,940,727,106,93,2078,60,57,14,14,20,277,1209,147,126,6014,479,6306,1882,3707,1884,536,106,69,-76,11404,89601,1136,980,8936,279,2331,4258,52451,61086,110,-19592,82877,84013,1247,-19551,"OAKLAND","MI",26,2
48238,12216,25514,11859,8303,293227,230392,1640,528,386,7453,-217,106,0,31392,8071,9989,22,20450,19371,12742,2928,34174,5609,4945,230,3027,7952,140009,2727,985,171,5591,8382,771,90046,1081,488,512,460,385,2,5233,376,46,657,49,295,12,19,18,258,58407,852,517,504,678,3554,212,85,28,10,8,10,1308,28,1,8,137,48437,341,0,870,41,159,9,259,25274,222,19,3524,6448,1,1236,225,1324,240,27,7531,299,226,477,385,103,2597,2,384,215,733,4314,458,2118,253,44,1322,1836,1775,1570,675,1321,403,2297,119,368,2272,125,2421,345,249,83,1,990,22,20,6,4,7,126,674,41,12,752,64,801,666,2042,1203,241,28,18,-140,186,53316,-37,288,341,176,2258,1495,5956,10825,33,-18263,45785,45748,599,-18245,"WAYNE","MI",26,2
48239,17353,34040,10974,9875,730123,608821,11319,7208,7761,8211,-66,914,80,129150,18932,50089,205,68207,64485,3747,11348,51772,12940,19640,698,20736,53248,455512,7063,2669,280,1929,29920,2189,142495,3075,5089,1815,926,1018,6,9151,730,128,1357,41,558,45,52,33,707,103055,4299,2481,2271,3026,17770,553,125,145,38,36,20,5340,39,3,10,274,69462,1767,0,447,19,625,12,577,76455,554,43,5810,15513,2,2935,577,3422,456,130,5835,323,217,674,521,108,4084,427,2013,741,7087,9294,1222,4356,465,131,3168,3998,4570,3400,1983,3056,833,3153,324,1193,7156,246,3952,1133,716,92,12,2529,80,76,15,14,21,292,1402,123,78,4243,292,4460,1632,4263,2111,598,128,85,12,10617,93458,1066,1003,7558,361,8863,7124,45841,53031,142,-24891,87622,88689,704,-24848,"WAYNE","MI",26,2
48240,9015,17104,5140,4935,340018,286907,3805,2796,2666,5504,0,463,2,53972,5956,18562,29,30719,29266,1990,5167,20205,5423,7742,268,7939,22987,210675,3125,1183,103,1080,13383,959,72800,1319,1869,725,458,497,2,4661,385,59,628,17,212,16,23,16,319,50482,1685,990,922,984,6925,285,65,51,16,14,9,1453,10,1,5,136,43439,431,0,301,31,207,7,264,28629,196,21,2945,4994,1,992,237,1043,219,34,3302,140,109,336,257,48,1996,20,746,290,2689,4077,525,1912,216,56,1331,1693,1953,1461,793,1230,354,1388,141,470,2944,113,1826,486,295,46,0,1350,26,25,6,6,9,124,590,46,25,1082,99,1139,671,1806,1017,245,50,33,-32,5314,31571,170,379,4764,174,409,1487,12428,14113,58,-10225,28269,28439,30,-10204,"WAYNE","MI",26,2
48242,63,108,46,38,2213,2197,1,0,438,368,0,0,0,322,44,79,0,209,202,24,1,3,1,3,0,3,5,44,2,6,0,6,51,2,837,3,0,1,3,2,0,0,3,0,3,1,1,0,0,0,2,369,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,159,1,0,4,0,1,0,0,75,1,0,19,44,0,5,1,5,1,0,20,1,1,2,2,0,16,0,1,1,0,19,3,12,1,0,6,10,8,8,4,9,2,7,1,2,14,1,8,2,1,0,0,7,0,0,0,0,0,1,3,0,0,7,0,7,3,10,6,1,0,0,0,-9,279,1,1,-5,1,83,9,-11,6,0,-74,259,260,-4,-73,"WAYNE","MI",26,2
48243,107,47,18,12,21031,1456,42,48,128,44,0,1,5,307,53,246,5,335,332,4,11,24,9,34,0,25,49,742,6,232,0,351,16269,1648,2537,223,38,15,5,5,0,1,3,1,6,2,3,2,0,0,4,591,9,5,2,27,35,1,1,30,1,1,0,260,4,0,0,1,1114,439,0,12,0,799,0,1,896,244,1,12,42,0,6,2,45,3,55,69,3,2,4,3,1,22,38,7,27,17,122,25,27,4,2,24,18,77,15,273,491,101,96,3,46,306,4,65,19,12,1,0,9,0,0,0,0,0,5,355,3,37,417,24,424,133,107,36,8,1,1,4,91,943,16,32,69,2,2,395,1470,1746,1,-247,874,890,4,-246,"WAYNE","MI",26,2
48244,237,447,193,142,8199,6750,14,4,542,52,0,0,0,1321,260,466,0,755,716,99,4,707,72,250,0,155,462,6716,106,31,3,73,445,68,1829,18,4,21,11,7,0,19,10,1,15,0,4,0,1,0,7,1194,49,28,36,9,205,7,2,1,0,0,0,2,0,0,0,3,1779,4,0,13,1,4,0,3,738,4,0,60,190,0,31,4,19,5,0,89,3,3,8,6,1,43,0,7,4,16,76,11,42,5,1,24,36,35,31,15,27,7,37,3,8,76,2,41,10,6,1,0,14,1,1,0,0,0,3,12,1,0,10,1,10,13,39,22,5,1,1,1,37,940,1,7,57,4,5,8,60,58,1,-412,851,852,42,-411,"WAYNE","MI",26,2
48266,12,22,8,9,144,77,0,0,0,0,0,0,0,0,0,0,0,0,1,13,11,20,5,24,0,24,59,522,7,315,0,549,7342,303,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,293,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,3,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,-2,147,0,0,0,0,1,0,0,1,0,-19,141,141,0,-19,"WAYNE","MI",26,2
48275,251,499,183,152,13167,8081,191,170,327,228,-1,11,13,1587,254,857,12,1233,1201,112,64,282,68,153,5,143,310,3295,33,1831,396,4409,57635,5400,2101,97,132,43,12,16,0,27,9,2,15,4,8,3,1,0,10,1297,55,27,30,149,535,2,1,7,1,1,1,645,8,0,0,2,4258,133,0,35,1,88,0,7,2127,42,1,67,184,0,31,9,58,8,31,142,8,4,10,6,3,59,97,42,31,82,163,32,57,9,3,44,44,86,36,87,177,31,52,6,53,135,6,78,27,23,2,2,29,134,134,0,0,1,7,33,6,7,240,23,250,75,80,40,13,3,2,6,578,1455,31,31,708,5,15,244,1956,2169,3,-708,1313,1344,9,-707,"WAYNE","MI",26,2
48277,15,39,14,11,588,642,15,11,21,14,0,0,1,125,19,63,1,92,88,8,10,57,14,17,0,21,53,463,7,458,0,859,5767,437,93,3,7,2,1,1,0,0,0,0,1,0,0,0,0,0,1,67,8,4,6,2,67,0,0,0,0,0,0,6,0,0,0,0,488,0,0,5,0,0,0,0,101,0,0,4,13,0,2,0,2,0,0,3,0,0,1,0,0,2,0,2,1,5,3,1,2,0,0,1,2,3,1,2,2,1,2,0,1,9,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6,0,6,1,3,1,0,0,0,0,4,124,1,1,13,0,1,4,27,32,0,-40,122,123,3,-40,"WAYNE","MI",26,2
48288,12,37,13,12,470,620,11,12,18,14,0,0,1,123,20,56,1,86,82,5,15,74,22,36,0,37,83,733,11,771,0,952,9539,803,67,4,7,3,1,1,0,0,0,0,1,0,0,0,0,0,1,53,15,7,11,3,46,0,0,0,0,0,0,11,0,0,0,0,629,0,0,4,0,0,0,0,97,0,0,3,13,0,1,0,2,0,0,2,0,0,0,0,0,1,0,3,0,7,2,1,1,0,0,1,1,2,1,1,1,0,1,0,1,6,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,5,1,2,1,0,0,0,0,21,121,1,1,32,0,0,4,23,27,0,-34,119,121,4,-34,"WAYNE","MI",26,2
48301,7106,15194,4479,5117,1235955,649084,48197,57500,168252,54264,-218,1019,7181,184734,39042,160875,5931,263285,263651,179,25766,35434,20860,51995,650,34170,62097,1058427,3961,361,70,85,134235,14976,125958,14347,46133,4030,361,853,12,2318,176,64,695,2505,2731,946,81,24,449,35609,5759,3293,1359,90949,25164,103,28,3088,299,391,2,203092,5023,95,4,196,32880,80589,0,101,58,31347,7,267,249417,13452,310,3198,30838,23,1781,902,9172,650,12548,38257,2929,1418,773,885,1046,11238,48433,9283,9186,49404,45629,6821,10960,1352,719,9990,8729,16308,7039,21922,60863,7204,8392,1071,15382,14645,1295,15532,4665,5994,452,1724,5379,35,33,62,106,162,1581,4436,1691,3113,145330,8062,150507,19858,14002,6776,3181,552,322,1076,151349,195131,6893,4778,141243,336,7947,46901,701343,753341,434,16591,156874,163767,-438,16902,"OAKLAND","MI",26,2
48302,8205,16729,4499,5958,1977456,855717,98840,89690,480680,69332,-246,1470,9709,281211,80266,254015,9226,447578,445211,279,32677,43015,24595,68214,691,44951,71514,1439678,4736,356,72,140,196151,18306,199378,29750,76900,4868,390,913,14,2864,194,67,653,3430,3183,1285,95,28,473,39078,5735,3369,1197,101717,22944,115,32,6845,384,495,3,254187,6966,119,4,237,36523,191665,0,67,45,64468,9,308,333732,28137,414,3801,61362,29,2031,1201,17401,776,24534,49124,3651,1759,932,1111,1274,13749,63632,13161,14181,90395,69088,9720,13715,1703,909,14578,10991,25676,9142,43043,105047,13671,13151,1308,21754,22290,1733,22035,6140,7744,562,2013,6658,30,29,75,132,203,2147,9258,2166,6789,396945,12545,410237,32668,22061,10492,4543,666,387,1509,157379,249416,8867,8732,154227,391,16108,97529,952448,1045854,521,22927,200292,209159,7445,23341,"OAKLAND","MI",26,2
48303,192,211,65,59,45875,6774,285,273,1072,318,-2,10,34,1532,272,1251,31,1877,1868,12,91,205,77,288,6,219,478,5921,32,1197,85,1220,131445,12788,4541,523,226,65,11,13,0,13,5,2,12,12,13,9,1,0,10,1276,87,44,23,248,517,1,1,83,3,3,0,1513,24,1,0,2,5030,1283,0,23,1,1390,0,6,3775,436,3,34,205,0,19,10,163,8,186,250,14,8,10,7,5,75,251,48,113,163,535,82,116,14,6,101,84,236,69,590,1130,214,205,10,161,547,13,249,57,48,4,3,29,497,462,1,1,1,17,387,14,93,2002,99,2072,362,285,109,30,5,3,14,354,2985,61,98,310,6,29,1407,6634,7694,4,-455,2735,2796,13,-452,"OAKLAND","MI",26,2
48304,8443,17214,4665,5724,2078256,935048,120274,132734,502141,48578,-16,1270,6906,315039,91194,288279,10760,450251,449260,193,30113,51097,26570,76839,904,45909,68909,1635430,6855,488,66,101,211820,17883,202542,36250,108620,4226,439,947,17,2950,218,76,805,2222,2504,1148,89,28,524,41652,6587,3862,1550,90938,27216,145,36,10059,334,433,3,215530,4379,101,4,227,33785,226297,0,59,48,64488,8,321,303768,30720,364,3664,67583,25,1994,1233,20799,717,30489,43731,2792,1371,817,971,1033,10460,53421,14492,12441,166876,60854,9009,11672,1532,797,12389,9213,23537,7666,47860,99179,12779,11226,1160,20018,22807,1355,20805,5710,6921,485,1482,6094,41,39,67,115,176,1972,10904,1921,9574,854473,10973,878684,27334,19595,8727,4251,595,348,1473,128997,206103,8277,8903,121318,378,7675,99351,878799,963928,471,18822,162372,170649,12213,19186,"OAKLAND","MI",26,2
48306,12296,29479,10197,6762,1540314,1108996,43169,45200,114119,39747,-52,1853,4374,235808,35114,184645,4619,286876,282933,348,19129,48004,18486,54733,857,40566,97956,1181695,6724,1343,133,164,141719,12869,140882,12027,37422,5539,712,1397,14,4484,364,123,1283,1710,2568,1107,118,38,897,70067,12357,6872,2931,97494,53822,185,43,2274,355,469,4,234597,3290,110,6,263,63010,39113,0,124,65,26721,11,464,313295,9893,346,4389,29330,27,2770,1078,7776,932,9925,43214,2795,1488,1109,1056,976,12957,32565,9527,9941,29471,39047,7749,10358,1728,880,9058,7324,18597,5742,19686,52438,7232,6054,1389,17653,22552,1662,13730,6483,7140,547,1038,5013,96,91,85,129,191,1865,4356,1979,2265,71870,8455,74524,22565,16126,7570,3772,738,438,1487,194854,193620,8111,5051,181872,522,1414,37358,787838,830529,591,15262,150406,158517,-3252,15608,"OAKLAND","MI",26,2
48307,19032,38891,11625,10166,1220921,981963,20556,17859,30934,34648,-525,1827,2528,191936,24576,113534,1694,165074,163230,2078,20806,62474,20832,34323,1058,32683,82540,902594,8052,2454,230,1028,83520,7590,152482,6429,13596,4178,1113,1531,11,6920,757,168,1739,865,1983,440,99,45,1115,117888,12545,6932,4151,41327,56605,501,122,689,172,219,15,94529,1659,45,11,313,70679,10622,0,385,20,8713,15,699,210054,3058,160,5474,21038,13,2991,835,4138,807,2866,19444,1519,840,1066,830,513,9281,11645,5041,4551,14739,20185,4010,7522,1118,473,6122,6521,10843,5293,7532,17826,3258,4849,888,7385,15325,966,8321,3566,3412,283,418,3891,162,154,53,65,91,990,2767,885,603,14579,3489,15273,10421,10388,4816,2133,454,281,570,91307,204705,4728,2468,77899,546,13092,11586,334794,355906,398,-14789,185261,189989,-2175,-14629,"OAKLAND","MI",26,2
48308,277,463,98,173,55369,15777,2482,685,2577,211,0,1,0,6096,1369,7154,40,14428,13948,17,175,542,407,5904,0,1131,1013,282760,391,9,1,15,26431,291,3652,293,577,192,14,25,0,79,11,2,168,1,12,30,2,1,13,1146,121,144,72,3596,244,8,1,725,6,10,0,3854,1,2,0,5,1557,602,0,8,1,1091,0,5,3146,184,7,119,1055,0,37,21,185,16,1185,623,15,11,18,17,5,139,39,80,370,8392,1920,154,277,31,14,329,172,720,144,877,195,291,157,15,460,1299,31,331,200,139,9,0,49,0,0,1,2,3,35,206,35,397,10409,297,10578,545,339,194,95,11,7,34,3379,3747,100,233,3251,9,18,764,18431,19172,9,132,3124,3224,220,138,"OAKLAND","MI",26,2
48309,13315,28451,8327,7185,1067073,794454,23483,22568,34743,31535,-264,1578,3234,169733,25070,111684,1634,161519,160764,655,19507,66525,23624,31074,1014,29156,68210,805600,5428,1474,140,309,81105,8419,112442,6504,17203,3661,795,1299,15,6653,476,129,1353,1019,1647,546,90,36,896,79834,11214,6161,3316,53416,51628,297,64,843,196,258,5,119528,1945,57,7,238,53922,16669,0,141,51,9589,11,502,203292,4051,185,4059,21403,15,2262,772,4014,710,3809,24821,1753,892,869,756,640,8227,22210,5319,4553,16842,20509,4386,6480,1113,519,5495,5320,10552,4224,9043,24015,3069,3414,912,8956,14896,848,7639,3898,3920,314,796,3840,105,100,55,74,104,1070,2487,1065,785,20692,3563,21491,9494,8900,3845,2009,475,289,817,115450,175616,5389,2642,102063,449,705,10174,395738,412457,400,-1906,150796,156185,-2561,-1721,"OAKLAND","MI",26,2
48310,19725,40807,12343,12046,864251,694370,17562,9371,13956,19366,-587,1606,394,134687,17945,60132,297,88447,86366,4798,14036,55333,18924,18870,842,21077,52206,542864,6334,2089,123,2256,39917,3744,147336,4064,6731,2140,1020,1217,8,6817,735,141,1571,169,1075,107,65,40,886,117675,7413,4156,2930,7967,31527,499,144,237,60,70,13,18228,235,9,12,271,61564,4117,0,601,51,1353,15,633,106982,1064,62,5461,15349,4,2441,600,2884,571,448,9537,755,405,892,654,266,5214,2668,2625,1384,9470,11721,1853,4768,667,203,3956,4638,6361,3910,3214,5476,1198,3786,463,2340,9650,359,5182,1719,1267,148,89,2877,68,64,26,25,31,456,1837,265,155,5517,729,5804,2818,5579,2625,904,212,138,-64,31470,132992,1751,1591,22790,433,4434,8003,84779,100418,210,-23450,123454,125206,-388,-23387,"MACOMB","MI",26,2
48311,193,387,115,115,8633,7368,207,117,197,201,-6,13,8,1483,183,725,6,1082,1050,34,134,544,160,251,10,273,702,5847,67,4140,396,2965,87344,7305,1208,64,89,56,10,14,0,79,7,2,11,2,4,1,1,0,9,932,118,57,86,128,792,1,1,3,1,1,1,434,4,0,0,2,6469,54,0,25,1,25,0,7,1888,14,1,57,119,0,26,9,40,6,11,73,4,2,7,4,1,37,45,36,19,81,93,21,37,7,2,29,30,56,25,42,65,15,32,5,30,102,4,50,20,15,2,1,20,132,132,0,0,0,5,17,3,3,96,12,100,35,49,25,9,2,2,5,554,1632,23,18,729,4,9,64,1029,1095,2,-615,1559,1583,3,-614,"MACOMB","MI",26,2
48312,16305,32242,8841,9356,784263,607713,21545,10317,8592,14741,-656,1243,304,117051,15496,53605,346,84600,82458,2135,16318,66451,22308,18068,825,17928,47829,523510,5803,2087,147,954,38664,3454,124076,3700,6941,2014,903,1121,8,10895,651,130,1421,130,701,96,59,34,807,100757,6884,3864,2907,7496,29393,469,109,223,55,62,11,15248,199,8,10,246,59501,3748,0,399,59,1392,12,564,95924,850,54,4946,13337,3,2092,544,2477,500,371,7098,507,287,704,512,179,4112,2224,2464,1219,9306,9946,1642,4130,561,180,3357,3995,5677,3348,2944,4737,1075,2838,415,2094,8940,307,4351,1588,1111,113,85,2496,65,62,23,22,28,398,1544,227,146,5139,640,5401,2457,4824,2152,824,195,127,147,25550,104845,1812,1386,18045,381,790,6724,83384,91646,194,-18276,97747,99558,-465,-18222,"MACOMB","MI",26,2
48313,16518,34114,10175,9210,849105,689778,13916,7165,13062,15468,-328,1185,610,127699,15930,60786,263,97462,94271,2376,13079,57387,15216,20571,757,18236,54784,552812,6303,2358,138,1088,41430,2950,119813,3573,5408,2238,915,1091,9,7274,660,135,1410,143,644,111,63,36,864,98959,8314,4608,3151,8691,35782,458,97,251,62,72,10,18350,225,9,10,245,58804,3962,0,478,39,1627,12,547,106648,990,57,4304,13799,4,2550,545,2693,523,473,7684,498,285,747,509,173,4103,2460,2326,1402,7130,9424,1795,3940,614,199,3367,3863,5825,3237,3252,6360,1163,2968,459,2352,9968,338,4712,1762,1236,128,95,2397,70,66,25,25,31,448,1688,266,174,5266,758,5539,2786,5243,2250,861,221,144,265,26681,106794,2112,1433,17625,399,3010,6775,93944,104837,216,-18306,99110,101223,-693,-18249,"MACOMB","MI",26,2
48314,9689,19659,5688,5913,564465,409825,14823,8036,15063,11494,-112,827,561,89074,11632,47991,477,71588,69176,1331,9601,39119,13623,14020,552,14634,35793,382302,3049,1049,55,669,33661,3247,77901,2927,5826,1583,549,719,6,5144,362,80,859,130,597,150,43,21,529,56975,5518,3069,1804,12123,23849,256,65,275,61,77,6,28827,216,14,6,147,31119,4391,0,288,40,2514,7,342,82162,1112,59,2984,10080,4,1260,376,1878,355,843,7758,421,250,477,361,145,3141,2920,2102,1530,7924,8958,1575,3155,464,177,2657,2985,4711,2468,3182,6007,1110,1996,355,2678,7329,297,3550,1480,1248,109,85,1676,36,34,21,23,32,382,1212,303,232,7157,1054,7484,2993,4073,1710,788,176,111,307,28531,74883,1909,1253,24659,252,473,6330,118199,125829,160,-8552,67124,69033,-671,-8493,"MACOMB","MI",26,2
48315,12444,26470,7842,7654,890507,610096,26809,15212,41220,28798,-563,1669,2007,143676,18957,89811,1495,132438,132114,927,16801,63101,19059,24735,913,24880,61491,620084,3892,1291,79,467,61676,7160,107437,5252,12036,2699,704,1028,11,7530,407,107,1157,619,1368,404,72,30,755,72982,8997,4980,2470,33736,39398,261,69,645,142,187,6,84217,1150,40,7,204,39733,13401,0,259,50,7391,10,450,155261,3262,142,3813,16439,11,2048,619,3379,577,2697,18515,1321,654,782,635,464,6477,13829,4052,3631,14462,18884,3386,5801,904,389,5073,5110,9135,4104,7408,17281,2508,4530,697,6788,12944,650,7564,3069,2941,244,451,2985,57,54,43,54,76,822,2211,773,609,19015,2796,19787,7467,7844,3378,1635,359,219,522,75546,149357,3752,2451,72087,375,3043,12625,295115,315123,304,-5382,130842,134594,-1747,-5240,"MACOMB","MI",26,2
48316,11868,25350,7528,6885,803757,594724,18822,12792,19392,23514,-400,1276,1559,132794,17657,76785,1093,108594,107343,991,15994,56895,20081,22021,903,22061,58083,551359,4331,1508,87,503,49797,5048,96403,4425,9777,2412,709,1007,11,4526,431,110,1126,455,951,277,65,29,753,73524,8817,4872,2700,24066,38696,296,63,434,108,139,5,58520,846,28,7,192,43360,7673,0,183,50,4332,9,448,135169,2054,102,3408,15306,8,1807,557,2746,518,1767,13466,951,482,677,532,335,5119,10325,3405,2459,10911,12592,2641,4507,733,307,3791,4101,7095,3282,5243,11143,1759,2755,583,4849,11148,494,5095,2479,2217,181,343,2587,64,61,35,42,57,644,1791,571,375,10817,1778,11262,5148,6143,2467,1297,301,187,383,58634,132526,3015,1836,54591,353,680,8129,210984,222172,264,-7732,119059,122074,-1482,-7630,"MACOMB","MI",26,2
48317,12300,24057,6960,7040,576083,465677,9723,5077,12570,12739,-181,869,437,77335,9582,36797,286,65598,63918,2237,8293,37756,10335,13067,552,12383,37057,402276,4368,1586,107,1046,31024,2612,94631,2554,3922,1549,653,761,5,4126,494,90,1004,133,600,96,42,25,549,71528,4489,2519,1930,8347,20090,356,88,221,46,54,11,16635,216,8,7,185,41658,3706,0,382,48,1980,9,394,73487,898,49,3011,8268,3,1589,379,1791,369,544,6792,427,252,536,414,149,3446,2442,1679,1132,5187,8221,1287,3386,430,141,2604,3036,4143,2552,2511,4720,935,2315,311,1858,6216,253,3500,1190,911,96,81,1985,53,50,17,17,24,314,1165,202,174,5334,704,5580,2247,3707,1755,609,140,90,162,18484,86176,1577,1013,13172,275,638,4664,75394,80892,137,-14097,79384,80961,-548,-14048,"MACOMB","MI",26,2
48318,193,390,116,116,10440,7404,208,117,198,201,-6,13,8,1489,183,726,6,1088,1057,34,111,437,119,214,7,225,569,4891,51,3074,396,2874,76116,6556,1382,66,89,52,10,14,0,74,7,2,12,2,5,2,1,0,9,1065,122,59,67,117,930,1,1,3,1,1,1,418,4,0,0,2,6155,61,0,25,1,30,0,7,2044,16,1,54,125,0,29,8,42,6,12,73,4,2,7,4,1,37,44,35,19,76,99,21,39,7,2,31,32,58,26,46,71,16,33,5,30,120,4,51,21,15,2,1,21,160,160,0,0,0,5,19,3,3,107,12,112,37,52,26,9,2,2,4,468,1456,23,19,630,4,9,89,1111,1196,2,-611,1382,1405,-1,-610,"MACOMB","MI",26,2
48320,2170,4035,1115,1365,120702,89774,3609,2015,2458,4976,0,164,5,21223,2260,11562,237,16224,16487,433,1575,6124,2207,3345,122,3894,9823,80102,603,209,16,153,7263,637,18968,653,1488,306,116,152,1,799,77,17,184,16,78,44,9,5,103,12484,853,482,318,2646,3593,55,14,60,15,19,1,8100,20,4,1,34,8987,452,0,85,9,580,2,71,15404,204,16,745,1890,1,340,95,581,78,310,2098,89,56,104,84,31,731,411,416,382,1836,2548,378,769,106,43,646,644,1245,536,834,631,286,494,67,765,1808,75,919,394,334,27,5,395,12,12,4,6,8,85,272,77,57,2415,287,2515,786,887,429,190,38,24,50,9051,13931,317,359,8041,54,112,1758,30550,32655,35,-1356,11833,12150,-94,-1340,"OAKLAND","MI",26,2
48321,266,503,177,158,11857,10225,46,17,-3,816,0,1,0,1644,265,675,8,1286,1257,79,23,950,122,292,5,220,771,8373,83,25,2,30,628,47,1987,25,12,33,15,14,0,146,12,2,20,0,5,0,1,1,12,1662,114,59,69,32,635,10,2,1,1,0,0,2,0,0,0,3,2082,8,0,8,1,5,0,7,1213,5,0,83,216,0,43,7,35,7,0,77,3,3,10,7,1,50,0,7,7,9,79,18,44,7,2,30,41,52,35,25,36,10,34,5,15,126,3,50,19,10,1,0,32,1,1,0,0,0,4,19,2,1,22,2,24,20,54,26,9,2,1,1,82,874,5,14,61,6,12,61,435,502,2,-345,797,803,12,-345,"OAKLAND","MI",26,2
48322,14464,29969,8793,10397,1421423,817494,55864,48304,129214,72261,-461,2745,6617,261010,38353,162291,4235,255295,258390,1009,31230,56052,33471,44660,1140,39095,83621,1081346,5467,1162,186,565,120080,14998,172029,12150,37216,4500,797,1388,14,7422,450,128,1570,2301,3016,884,108,39,885,79384,10248,5747,2745,80965,44920,285,78,1992,299,391,8,192983,4566,91,8,288,47445,54990,0,298,162,24154,13,546,277269,10123,307,5300,31612,23,3049,1095,8719,860,9814,40741,3070,1470,1132,1148,1064,12995,45707,9527,8261,39864,49499,6918,14642,1556,758,11445,11366,17288,9388,18180,49551,6097,9743,1223,14661,18486,1309,18013,5172,6063,473,1704,6224,97,92,72,109,161,1608,4230,1660,1997,75949,6903,78867,17508,14712,6923,3125,626,374,946,154444,269938,7596,5204,147189,510,6179,36597,668364,704516,511,5439,229198,236793,-1872,5747,"OAKLAND","MI",26,2
48323,8873,19159,5790,6462,1210678,670733,56920,44067,173018,64909,-226,1738,7415,189461,36203,156904,4700,253474,257269,404,25239,35460,20464,39729,646,33956,63836,913267,4992,701,98,220,109118,13454,133620,12122,36043,3392,466,940,11,1981,255,77,874,2323,2527,887,83,27,549,48368,6853,3865,1644,75500,29560,155,40,2365,276,360,3,183978,4625,86,5,208,33668,84853,0,90,58,27272,8,339,243435,13388,298,3249,29155,21,1756,838,7389,664,10308,40476,2734,1361,809,919,1033,10681,52062,8069,7799,37161,45423,6539,10715,1339,681,10189,8274,16346,6877,21846,61659,6277,9150,1064,14755,18294,1108,17966,5023,5563,424,1868,5718,65,62,60,99,149,1502,4428,1549,2469,119560,6725,123338,16909,13511,6224,2835,532,313,1110,133397,224212,7231,4885,134112,363,10646,45158,626110,678635,424,11777,183736,190967,-769,12075,"OAKLAND","MI",26,2
