"zipcode","n1","n2","numdep","pp_num","e00100","e00200","e00300","e00600","e01000","e00900","e02100","e03150","e03300","FscheA_28","e19700","FscheA_9","e09600","e05800","e10300","EIC","e01400","e01700","e02500","e18425","e18450","e18500","FscheA_10","e04800","e07100","e07220","e07180","e59720","F1040_57","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48236,15683,33028,9882,10132,1908011,1054394,69542,101454,180522,62392,-30,1760,7221,299216,54757,254451,7808,372318,371770,732,38912,67436,33432,63765,1716,61584,81829,1518775,7294,1487,153,417,183176,22742,181941,23489,86994,5610,720,1699,94,23579,377,145,1539,2745,3574,1791,50,36,978,82285,5342,2960,6540,135427,49834,380,77,4517,278,445,1472,220973,5350,126,12,349,97458,114948,0,215,373,37398,13,655,330251,16074,234,6067,44505,31,4195,1452,21348,1098,16460,70816,6916,2489,1363,1389,1900,15666,21404,6775,13131,98592,69497,10296,17441,2065,1041,15918,14326,22940,9562,33416,68621,11227,12266,1600,21792,14020,1841,22504,6241,7132,539,5954,4334,16,15,95,149,223,2338,8626,2341,5837,298703,11435,310771,29186,21932,10373,5121,837,497,1325,193688,304910,7981,6346,138694,632,7933,74791,952248,1027996,679,5740,234095,242075,-1649,5974,"WAYNE","MI",26,2
48237,14252,28655,10489,8824,556974,450233,7885,5612,10519,12098,0,636,426,96383,20987,35491,211,55189,52679,4513,6754,42211,9604,13358,833,12706,32731,343100,5245,1775,281,2173,24211,2083,110080,2827,4588,1291,670,783,32,12863,493,94,993,639,855,97,16,20,562,75262,1733,1012,2117,5362,13865,447,115,151,32,36,1822,14351,1174,6,12,219,47456,4160,0,471,658,1257,9,472,66126,860,32,5369,16846,3,2923,422,5561,374,497,21953,1736,902,620,518,552,4128,5256,887,909,5146,9565,1186,3785,433,124,2947,3497,4008,2694,2244,4318,899,3158,289,1455,5547,244,4058,974,702,92,5066,2127,15,14,15,15,21,288,1171,158,137,5571,521,5870,2003,3728,1998,556,115,74,-43,11611,93421,1051,913,6415,289,2168,4913,55515,63585,119,-18669,71468,72519,1406,-18637,"OAKLAND","MI",26,2
48238,13000,27139,12523,8676,315574,252252,1416,500,601,5854,-190,144,1,32231,8823,11482,23,23106,21099,12232,2725,34308,4996,5061,292,2906,7546,143554,2901,1054,177,5264,8515,730,91971,1264,501,543,481,408,15,9973,362,51,707,700,357,21,8,17,307,64297,574,395,526,617,3142,344,98,28,11,9,1044,5074,1375,1,11,153,55310,456,0,807,467,198,8,300,27874,275,17,4062,7075,1,1859,227,2484,259,36,24510,1180,852,519,434,435,2883,15762,218,260,619,4910,511,2374,279,50,1485,2097,1968,1564,763,1445,448,2728,133,429,2499,137,2889,392,281,83,9127,1036,17,16,7,5,7,141,727,49,14,867,84,926,751,2254,1321,271,34,22,-150,1349,57085,-198,289,791,191,2476,1381,5774,11258,39,-18861,32575,32377,656,-18844,"WAYNE","MI",26,2
48239,17548,34522,10927,10081,730610,614785,9337,7037,5238,9744,-510,900,232,124809,18713,47795,144,69622,65358,3248,10400,52718,11515,19918,891,19814,50519,460078,7362,2795,285,1796,30039,2057,141302,3244,5345,1681,908,1043,52,17530,690,130,1397,563,1043,70,21,26,775,107267,2247,1315,2866,3106,17093,647,149,139,37,34,2203,11306,990,3,15,298,67750,2804,0,395,727,658,11,621,86489,691,35,6140,15180,2,3282,503,6154,472,126,20408,1933,998,708,595,599,4663,4781,1089,762,5259,11093,1284,4984,488,137,3626,4552,4715,3560,2092,3342,878,3604,344,1242,7472,256,4511,1177,715,81,4444,2724,15,14,16,15,22,308,1357,130,87,4077,304,4289,1725,4397,2266,624,137,91,60,7619,121772,1585,952,3583,374,9774,6984,45528,53428,150,-25066,101364,102949,719,-25030,"WAYNE","MI",26,2
48240,9028,17175,5114,4895,342795,291265,3663,2663,3966,6112,0,453,2,51864,6147,18569,41,32109,30275,1670,4856,19529,4832,7896,340,7610,21823,213968,3269,1245,105,1006,13517,901,70954,1405,1954,635,452,495,13,8120,349,61,631,236,234,26,9,13,350,49816,952,594,1078,783,6252,349,68,48,15,13,780,5241,423,1,8,143,48517,441,0,296,449,222,6,281,27746,225,17,3134,5095,1,1544,229,2195,223,34,10144,606,405,344,270,196,2088,2187,399,314,2333,4561,545,2031,223,57,1421,1827,2040,1415,843,1251,372,1595,146,491,3073,116,2065,501,302,40,2116,1438,8,7,7,6,9,127,571,48,29,1470,110,1546,709,1875,1067,262,52,34,-24,4644,29816,241,352,3752,177,426,1661,13975,16124,60,-9568,19672,19913,87,-9551,"WAYNE","MI",26,2
48242,62,158,59,44,3912,2833,2,0,1915,628,0,0,0,370,46,87,0,186,278,40,1,3,2,3,0,3,5,45,2,6,0,5,51,2,818,4,0,1,3,2,0,1,3,0,4,18,1,0,0,0,3,379,1,0,0,0,2,4,0,0,0,0,1,14,47,0,0,1,232,1,0,5,2,1,0,1,126,1,0,20,42,0,13,1,11,2,0,64,4,3,2,2,2,16,83,0,2,1,17,3,10,1,0,6,9,10,7,6,9,2,8,1,3,68,1,10,5,2,0,613,7,0,0,0,0,0,1,4,0,0,7,0,8,4,12,6,2,0,0,1,76,359,1,2,65,1,85,11,24,39,0,-77,295,296,-1,-76,"WAYNE","MI",26,2
48243,108,38,14,10,30327,1310,33,41,94,38,0,1,4,268,49,221,4,303,300,3,9,22,8,30,0,23,45,678,5,244,0,333,14753,1428,2757,306,35,15,5,3,0,7,3,1,5,2,3,4,0,0,4,620,5,3,2,27,32,2,1,39,1,1,4,868,3,0,0,1,1908,524,0,11,1,1224,0,1,977,302,0,10,39,0,9,2,79,3,64,128,5,4,4,3,2,23,13,2,34,20,151,30,30,5,2,27,19,81,13,408,578,166,172,3,55,413,4,85,22,11,1,1,8,0,0,0,0,0,6,986,4,66,521,31,533,188,154,47,9,1,1,6,182,1090,17,28,158,2,1,511,1721,2056,1,-260,962,979,4,-260,"WAYNE","MI",26,2
48244,218,387,152,127,8894,6402,6,0,1909,19,0,0,0,1013,275,353,0,698,648,91,3,676,66,255,0,149,439,6853,112,33,3,68,449,63,1607,12,0,26,10,5,0,103,8,1,13,5,4,0,0,0,7,1117,36,20,38,11,290,8,2,0,0,0,20,163,9,0,0,3,2526,4,0,11,7,3,0,3,835,4,0,57,201,0,48,3,33,5,0,274,14,9,8,6,5,43,119,1,4,2,68,10,39,5,1,22,32,29,25,15,24,7,39,3,8,137,2,44,12,5,1,49,12,0,0,0,0,0,3,11,1,0,9,1,9,12,37,21,5,1,1,0,106,895,1,6,129,4,5,6,90,100,1,-387,621,621,41,-387,"WAYNE","MI",26,2
48266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WAYNE","MI",26,1
48275,284,411,147,125,15876,7025,146,159,258,192,-2,8,14,1347,230,798,10,1153,1123,81,56,271,61,146,7,133,288,3161,34,1912,398,4164,54346,4825,2210,126,138,44,13,18,0,62,9,2,16,6,12,5,0,0,12,1370,29,14,48,152,486,2,2,9,1,1,60,6493,10,0,0,2,5907,175,0,36,3,131,0,8,2476,54,1,68,171,0,42,9,114,9,38,260,15,9,11,8,5,68,17,20,39,77,202,40,67,11,4,53,53,96,37,125,214,46,69,7,65,176,7,99,32,23,2,11,27,0,0,0,0,1,9,60,7,13,326,30,342,103,105,50,16,3,2,7,447,1639,40,34,543,6,14,389,2340,2643,3,-805,1379,1419,-5,-805,"WAYNE","MI",26,2
48277,21,52,18,15,778,882,16,15,22,21,0,0,1,169,29,84,1,128,122,9,10,54,13,18,0,20,50,470,7,479,0,798,5829,415,122,6,10,2,1,1,0,14,1,0,1,2,0,0,0,0,1,89,4,2,9,1,68,0,0,0,0,0,2,1581,4,0,0,0,666,0,0,5,0,0,0,0,123,0,0,5,20,0,5,0,5,1,0,40,1,1,1,1,0,3,204,2,1,4,5,2,3,1,0,2,3,4,2,3,2,1,3,0,1,13,0,4,2,1,0,52,2,0,0,0,0,0,0,1,0,0,6,0,6,2,5,2,1,0,0,0,22,206,1,2,35,0,1,7,37,47,0,-52,166,168,4,-52,"WAYNE","MI",26,2
48301,7102,15223,4463,5074,1170982,627704,35373,57752,146360,54764,-186,835,7295,231592,46648,149275,4688,240746,242877,156,21066,32074,18024,46024,829,30745,55641,945350,3550,366,64,80,120533,13075,104276,13611,50430,4137,284,908,49,11726,125,63,644,2493,2572,1380,31,20,433,34425,2580,1469,2931,106615,23406,155,31,2702,211,343,769,178142,5004,102,5,204,63728,72402,0,49,143,27586,6,299,230191,11168,175,3408,36768,25,2287,992,14928,698,15560,56195,6410,1956,837,987,1526,12196,10866,4248,9699,54117,46859,7395,11487,1439,772,10290,8528,14537,5495,22533,54277,7850,7603,1138,16363,6872,1390,14123,4214,5399,407,3711,2813,7,7,67,114,173,1698,5637,1840,3566,142467,8526,148563,21431,14377,7078,3397,593,346,1094,158554,210094,5922,4252,117372,359,1594,48732,719661,765077,466,12977,153900,159821,-44,13153,"OAKLAND","MI",26,2
48302,8298,17092,4686,6007,1709547,841825,76694,94609,270531,72832,-192,1203,9629,257426,72899,223810,7764,381304,381726,316,26422,38200,21045,60209,877,40292,64130,1278407,4217,363,66,130,175359,15946,153393,26133,86802,5000,316,987,54,15605,142,67,747,3379,3155,1845,36,23,460,37727,2580,1558,2684,129085,22124,164,39,5616,264,426,1327,221222,6861,127,6,247,70097,165492,0,71,208,49589,8,354,294895,21085,229,4034,57018,31,2681,1240,23038,828,21999,77494,7430,2601,996,1200,1899,14876,18232,6081,14059,105637,76230,10143,16181,1794,965,15723,11977,22283,8221,40297,86919,13576,12461,1381,22502,8355,1820,22280,5474,6836,504,4278,3437,9,8,80,141,216,2246,10407,2296,7312,375819,12571,390892,33270,21727,10672,4813,711,413,1482,171343,260108,7626,6669,129371,417,2168,91359,962818,1038894,556,17306,182614,190240,3817,17535,"OAKLAND","MI",26,2
48303,194,180,57,49,92614,6053,210,241,794,288,-2,6,32,1327,247,1131,24,1693,1693,9,77,199,67,260,8,199,435,5400,30,1232,80,1149,119374,11201,6356,1010,215,69,9,13,0,54,5,2,10,11,11,15,0,0,11,1665,50,25,27,222,442,2,1,154,2,3,8,5195,21,1,0,2,7795,2037,0,22,2,3307,0,8,4877,761,2,32,193,0,22,9,352,9,251,286,17,9,10,7,5,70,30,18,161,197,633,109,107,16,7,108,74,279,47,1148,1759,473,406,10,210,1167,16,297,73,45,3,4,17,0,0,1,1,1,21,1786,16,238,3129,146,3257,618,498,157,37,6,3,26,521,3229,57,99,456,6,16,2137,8265,9724,5,-508,2943,3000,3,-506,"OAKLAND","MI",26,2
48304,8465,17410,4748,5759,1865526,913995,79908,120667,351827,51348,-8,1064,6716,251916,63260,230255,6592,415766,415817,201,24777,45222,22897,67714,1162,41219,61961,1454193,6036,497,62,95,189600,15593,160741,29425,106091,4498,354,1017,72,15662,168,75,784,2302,2582,1696,35,23,514,41318,2994,1807,3338,118823,26489,185,37,7929,239,389,1027,192829,4509,110,6,234,65930,184400,0,126,160,49895,7,378,273108,22527,207,4118,48123,27,2299,1189,23613,779,24721,55875,4906,1849,874,1033,1452,11189,21605,6075,12615,190616,76266,9470,15520,1662,862,16299,13619,20105,9541,43897,84322,12412,14746,1254,21028,8992,1417,24845,5273,6159,445,4602,3320,8,8,73,125,191,2103,12740,2088,9842,680160,11060,704044,27388,20550,9224,4282,649,379,1467,139322,222759,6917,6595,100423,407,12570,97243,884202,972028,513,13303,166884,173800,4348,13510,"OAKLAND","MI",26,2
48306,12131,29308,10196,6714,1388275,1041460,28042,34442,57725,40516,8,1397,4366,223250,33046,171435,3413,251144,249481,308,16204,43538,16064,49707,1091,36857,88711,1075878,6261,1352,124,155,128838,11294,114477,9969,31026,5686,536,1468,68,10201,257,122,1262,1816,2716,1616,46,31,853,65399,5363,2810,6590,123582,52127,259,45,1719,253,416,705,207142,3485,119,9,268,115659,31812,0,83,194,20937,11,501,282697,7562,195,4071,27718,29,3791,1057,10694,997,9331,68262,6611,2249,1223,1229,1616,14518,10077,3594,9817,21729,45799,8093,13190,1851,939,11031,9724,16241,6189,18414,45356,7109,7460,1484,18391,12964,1726,15242,6010,6284,496,3172,2968,13,12,91,139,204,1971,4604,2130,2246,53899,8387,56232,22477,16263,7881,3877,795,472,1082,207584,237778,6581,3779,149788,557,1981,28917,785013,823608,637,9073,169515,176096,-4135,9268,"OAKLAND","MI",26,2
48307,18974,38756,11558,10079,1174319,967447,16651,15143,21500,33184,-643,1573,2140,183284,23638,110152,1534,157349,155001,1868,18432,58634,18274,32837,1354,30342,76340,867481,7995,2518,223,958,79284,6850,140175,6287,12529,3860,970,1563,72,16968,623,168,1666,1336,2235,646,39,35,1110,116978,5730,3020,7398,48015,53565,586,136,588,130,194,1690,87138,2507,47,16,327,99902,10128,0,344,460,7390,13,713,199676,2667,100,6086,20205,13,4220,787,8077,843,2752,33741,3475,1542,1111,885,1041,9723,4928,2193,4738,9219,22637,4205,8132,1172,496,6732,7214,10309,5131,7671,15287,3414,5327,920,7739,13625,1005,8910,3476,3032,253,5765,3261,16,15,56,68,95,1035,2599,928,655,14915,3662,15685,10818,10378,5076,2254,479,297,546,92735,214363,4050,2170,62647,570,13757,13053,324583,359347,420,-16982,180622,184672,-2419,-16882,"OAKLAND","MI",26,2
48308,249,426,99,149,98593,12941,7044,2708,8606,5,0,0,0,4004,921,7150,8,28717,28336,10,155,526,350,5123,0,1001,916,247430,334,9,1,14,23464,254,4151,1141,2484,236,12,23,1,423,8,2,48,1,9,49,1,1,13,987,99,159,107,2930,426,9,1,2566,5,8,90,2987,1,2,0,5,1838,1490,0,1,4,2599,0,4,3180,381,3,96,735,0,53,19,409,15,1247,633,20,12,16,14,6,95,22,64,545,58177,2788,187,286,30,14,415,188,930,122,1992,430,681,334,15,555,437,34,450,191,118,7,1,24,0,0,1,2,3,42,949,34,1518,36440,414,37240,955,628,292,97,10,6,34,1251,5510,57,209,1059,9,16,1975,18844,20382,9,55,4877,4934,119,58,"OAKLAND","MI",26,2
48309,13430,28843,8517,7220,1026347,793215,19637,20392,22963,28986,-254,1361,2788,162787,25230,105988,1304,153169,152151,670,16966,60846,20658,29253,1309,26882,62630,757910,5311,1499,134,289,75655,7483,100958,6431,16954,3554,660,1351,88,16797,375,130,1301,1128,1794,825,36,28,883,80056,4995,2581,6460,64287,49133,363,69,729,146,234,612,107900,2122,61,11,246,89076,14374,0,178,268,8241,10,533,192767,3425,110,4643,21571,16,3102,743,7181,759,3670,32598,3032,1271,931,804,932,8586,4570,2366,4807,12677,23770,4720,7485,1201,558,6289,6270,10089,4175,9373,20998,3326,4265,967,9664,11770,912,8527,3832,3539,287,3783,2693,13,12,59,79,112,1150,2498,1147,868,19677,3783,20551,10265,9238,4214,2156,512,311,692,117594,178363,4288,2325,82997,478,1022,9004,400408,420553,429,-4513,145765,150053,-2921,-4403,"OAKLAND","MI",26,2
48310,19790,41216,12485,12061,866629,711904,13912,8357,10905,20230,-595,1469,582,129479,18151,59206,195,90679,87834,4193,12735,54186,16719,18838,1075,20001,49181,539782,6530,2166,124,2104,39385,3463,137938,4207,6668,2062,954,1244,60,16367,665,145,1570,908,1261,172,27,31,938,115610,3553,1929,4467,9524,30362,669,153,220,55,69,1183,22887,1677,10,16,287,70568,4861,0,616,635,1351,13,673,110527,1086,47,5599,15412,4,3096,536,5266,602,430,29394,2280,1232,910,681,767,5616,6372,1348,1494,7231,13714,2008,5264,706,220,4423,5138,6545,3943,3471,5502,1300,4038,503,2574,10040,381,6137,1826,1215,135,7689,2893,20,19,28,27,34,490,1667,293,171,5006,795,5274,3079,5701,2832,958,234,152,188,32275,139761,2373,1478,19329,455,4362,7644,82524,100419,229,-22662,110367,112740,-449,-22615,"MACOMB","MI",26,2
48311,217,440,131,131,9425,8292,193,115,180,221,-3,13,8,1594,204,782,5,1211,1172,35,122,511,141,248,12,257,658,5760,68,4284,398,2767,84994,6663,1287,70,93,54,11,16,1,160,7,2,12,3,6,3,0,0,10,1022,56,27,156,187,808,1,1,2,1,1,54,12937,5,0,0,2,9177,46,0,26,2,23,0,8,2088,14,0,66,133,0,42,9,86,7,10,170,10,6,9,5,3,49,9,19,24,67,129,27,48,8,3,38,38,65,27,49,75,18,40,6,42,114,5,63,26,18,2,7,21,0,0,0,0,1,7,18,5,2,70,15,74,45,57,30,10,3,2,7,721,1844,27,18,825,5,10,54,1214,1361,3,-642,1674,1701,0,-642,"MACOMB","MI",26,2
48312,16202,32063,8685,9330,763614,599568,16661,9432,5583,13834,-470,1232,337,111300,15493,50885,132,83032,80172,1899,14905,65336,19898,17972,1073,16974,45023,521000,5976,2157,147,888,38163,3192,111945,3701,6696,2013,830,1156,69,24454,614,130,1368,580,933,147,23,26,821,97819,3316,1810,4243,8920,28182,579,121,196,48,59,1079,19071,1037,8,14,251,74906,3854,0,370,452,1272,11,634,98221,849,38,5039,13192,4,2681,496,4110,514,350,21020,1765,927,721,554,561,4428,3656,1229,1243,6690,11541,1697,4546,581,186,3728,4395,5509,3366,3001,4345,1108,3103,428,2187,8705,315,4658,1628,1017,100,4231,2471,14,13,24,23,28,412,1346,236,146,3810,641,4019,2533,4707,2206,799,204,133,135,24341,111881,1953,1232,16511,391,768,4965,74781,84745,202,-18372,90861,92814,-447,-18334,"MACOMB","MI",26,2
48313,16649,34448,10245,9262,838901,692247,11048,6336,3320,15048,-280,1131,583,122994,16335,57138,128,99626,95924,2140,11875,55414,13491,20427,998,17217,51514,547661,6473,2434,138,1019,40727,2714,113094,3467,5033,2233,844,1154,62,15665,614,137,1390,539,885,176,25,27,891,99880,3947,2070,5100,10654,35768,560,110,217,54,70,989,21683,965,10,14,255,74356,3752,0,410,448,1494,11,580,111014,969,41,4637,14070,4,3090,483,4659,549,455,21953,1529,864,785,560,520,4493,3636,992,1393,4141,10956,1906,4373,650,212,3697,4255,5804,3225,3386,5873,1227,3390,486,2545,10250,355,5316,1862,1153,116,3919,2462,16,15,27,27,32,475,1526,287,178,3786,757,3980,2959,5218,2398,881,236,154,237,24832,117787,2164,1295,14050,417,3201,5521,85961,97327,230,-18251,95835,97999,-717,-18210,"MACOMB","MI",26,2
48314,9568,19533,5656,5785,535929,411474,11540,6612,10222,11484,-267,742,518,84532,11677,45655,359,67691,66466,1137,8613,36733,12062,13622,727,13730,33445,371125,3107,1081,54,627,32254,2943,67859,2818,5078,1531,482,737,45,12609,315,80,844,376,652,222,17,17,530,56970,2516,1336,3166,14769,23102,316,68,223,48,70,544,28133,668,15,8,149,43672,3783,0,258,227,2092,7,377,78648,949,38,3046,10114,4,1963,363,3420,372,790,16194,1135,624,490,379,366,3290,2388,947,1569,5778,9907,1641,3416,484,186,2905,3224,4456,2364,3156,5384,1136,2177,372,2791,6412,308,3813,1457,1115,96,2330,1553,8,8,22,24,33,398,1064,319,234,6110,1082,6427,3077,3961,1782,810,188,118,310,30126,77012,1769,1065,19164,262,494,5029,116081,123537,170,-8917,60818,62587,-773,-8880,"MACOMB","MI",26,2
48315,12238,26274,7855,7524,853827,603593,20875,11879,33846,26391,-411,1282,1902,133809,18687,86647,963,125190,124777,790,14958,60257,16854,23436,1173,23106,56732,586854,3908,1315,76,436,57705,6369,87097,4923,10091,2714,575,1068,68,18899,332,106,1073,837,1403,611,28,24,735,72072,4046,2118,4811,40901,37554,342,71,528,107,171,542,77109,1561,43,10,202,63839,11878,0,194,251,6481,9,491,147618,2738,85,3974,16184,11,2432,569,4866,609,2612,28970,2531,1065,805,662,773,6729,3864,1683,3897,9856,20533,3584,6155,953,414,5377,5325,8522,3636,7589,15585,2665,3775,738,7276,10178,691,7215,3032,2622,221,3176,2191,13,12,46,57,81,874,2063,827,632,15318,2992,16042,7928,7585,3407,1685,385,236,545,80688,147872,3225,1999,61180,393,4436,10590,294624,309723,326,-5891,118902,122128,-1960,-5806,"MACOMB","MI",26,2
48316,11603,24826,7363,6650,771924,577988,13898,11200,14965,23362,-317,1019,1399,123876,17091,72656,717,105326,103652,895,14162,52848,17685,21170,1157,20555,53859,530640,4349,1540,84,472,47407,4537,82068,4394,9032,2314,587,1060,72,15073,366,108,1062,722,1138,412,25,22,729,71971,4026,2080,4872,28517,37137,351,76,380,82,127,593,53750,1336,30,9,188,64384,7158,0,272,250,3844,8,484,133889,1717,62,3676,14831,8,2425,512,4609,539,1705,24053,1786,936,675,539,596,5260,3440,1454,2592,5302,13592,2776,4699,763,322,4046,4323,6580,3051,5371,9704,1877,2995,606,5110,9722,516,5822,2427,1958,162,3167,2031,11,10,37,44,59,675,1611,605,409,9733,1873,10185,5452,6083,2609,1333,319,198,556,58029,130806,3197,1599,43597,365,647,6950,205592,219934,278,-8742,106753,109949,-1681,-8679,"MACOMB","MI",26,2
48317,11986,23718,6957,6836,552160,455871,7947,4311,3696,12506,-284,736,482,72103,9560,35185,194,63806,61958,2161,7516,36396,9159,12893,717,11678,34809,397181,4520,1650,107,975,30244,2393,87337,2524,3683,1433,593,768,39,9494,427,89,975,526,856,145,16,19,558,68663,2241,1222,3006,10300,20185,409,97,192,38,49,983,19558,963,9,10,188,47651,3778,0,319,426,1719,8,400,75753,858,32,3015,8176,3,2109,343,3472,374,520,17564,1586,770,544,437,491,3687,3713,756,1087,2915,8921,1332,3533,441,146,2774,3144,4017,2360,2542,4363,963,2535,320,1950,5885,259,3779,1192,836,85,4054,1836,11,10,18,18,25,326,1078,212,187,4254,682,4466,2337,3650,1808,624,147,94,131,17459,95121,1665,907,10108,278,660,4463,75405,81086,143,-14363,77557,79222,-546,-14330,"MACOMB","MI",26,2
48318,186,368,109,111,10429,6893,163,97,153,185,-2,12,7,1322,169,658,4,1012,980,29,101,418,104,210,9,211,531,4782,52,3172,398,2698,73543,5955,1296,65,79,47,9,13,1,119,6,2,11,2,5,2,0,0,9,1071,59,27,128,134,903,1,1,3,1,1,48,9803,4,0,0,2,8560,54,0,23,2,28,0,8,2027,14,0,51,115,0,38,7,78,6,11,133,7,4,7,4,3,39,7,16,20,61,111,22,41,7,2,33,33,56,24,47,66,17,35,5,32,123,4,55,22,14,1,5,20,0,0,0,0,0,5,18,4,3,92,13,97,39,52,26,9,2,2,5,425,1479,21,16,537,4,8,88,1144,1224,2,-582,1347,1368,-6,-581,"MACOMB","MI",26,2
48320,2124,3903,1042,1321,122781,89134,3381,1732,1920,4032,0,210,139,18893,2190,11159,176,17422,17619,381,1427,7045,1962,3240,156,3657,9154,77538,621,217,16,143,6918,584,16953,677,1419,331,105,163,6,2378,74,16,155,117,221,64,4,4,103,12845,432,236,499,3419,3673,76,19,64,11,17,180,7740,214,4,2,35,9046,1261,0,52,64,723,1,84,19388,307,10,727,1912,1,278,77,670,80,297,5945,405,216,111,103,126,898,704,191,411,1075,2966,401,877,111,44,765,719,1179,533,957,1191,331,491,77,792,1295,78,906,356,289,24,886,373,2,2,5,6,8,93,297,81,79,2680,317,2812,910,963,459,205,40,25,58,7055,22014,476,287,6236,55,80,1962,30507,32412,36,-1843,16069,16545,-207,-1832,"OAKLAND","MI",26,2
48321,252,445,134,149,10680,8810,29,16,-24,-51,0,2,0,1573,279,574,0,1136,1084,44,21,952,109,293,7,209,729,8426,86,26,2,28,629,44,1859,26,12,42,13,14,1,269,11,2,18,0,4,1,0,0,11,1408,57,29,96,20,535,13,2,1,0,0,17,115,0,0,0,4,3562,6,0,1,5,5,0,6,1386,5,0,108,208,0,71,8,95,7,0,299,16,9,10,7,5,45,28,3,6,7,82,15,41,6,2,28,36,45,29,21,36,9,32,4,12,106,3,40,16,8,1,0,11,0,0,0,0,0,4,16,1,1,15,2,16,17,45,25,6,2,1,1,20,1167,-5,9,18,5,5,13,143,148,2,-527,868,863,28,-526,"OAKLAND","MI",26,2
48322,14596,30543,9027,10521,1378702,810161,44355,44496,85111,73669,-454,2185,6749,222167,36957,155120,3274,252122,255625,1020,26476,52019,29181,41109,1468,36003,76658,994391,5269,1190,178,529,109908,13278,148575,11672,36368,4566,665,1474,68,22119,360,129,1400,2652,3072,1314,42,32,878,81512,4675,2510,5568,99462,44112,378,80,1715,216,346,1113,170499,5254,97,11,295,81177,51165,0,203,362,21098,12,632,261088,8519,177,5519,30943,24,4147,1044,13307,918,8253,64750,6709,2356,1201,1223,1801,13950,23065,4001,8689,36150,54547,7376,15333,1658,808,13150,12865,16140,8922,18512,45746,6595,10709,1300,15582,12709,1399,18533,4905,5350,428,6918,3859,15,14,77,116,172,1727,4898,1768,2248,70477,7301,73671,18815,15876,7534,3327,672,401,955,153035,304368,6259,4189,117436,543,9217,38745,669839,722538,550,292,239618,245877,-3061,469,"OAKLAND","MI",26,2
48323,9047,19742,6028,6567,1169341,665272,43498,44087,118162,53452,-335,1450,6726,184267,34316,155256,4135,230235,234345,404,20865,31142,17624,36012,832,30872,57986,825233,4576,714,92,205,98670,11793,115438,11418,39030,3388,382,1022,46,11603,188,79,822,2253,2653,1338,33,23,549,48104,3022,1651,3451,93626,27997,194,44,1998,200,325,586,167123,4412,96,7,220,63953,72904,0,149,218,22143,8,373,227655,10782,173,3719,27911,24,2557,890,11569,730,9927,52891,4729,1809,872,981,1444,11136,18491,3621,8096,38617,50147,7149,12627,1469,752,11716,10199,14681,6918,21900,55082,6504,9069,1168,16042,9295,1185,16955,4777,5128,396,5594,3156,10,9,67,109,165,1644,5247,1719,2761,121916,7035,126525,17710,13937,6495,3082,589,347,1052,147556,228589,6017,4001,114482,398,11618,45082,649718,704058,469,7782,175699,181716,-2025,7955,"OAKLAND","MI",26,2
