"zipcode","n1","n2","numdep","pp_num","e00100","e00200","e00300","e00600","e01000","e00900","e02100","e03150","e03300","FscheA_28","e19700","FscheA_9","e09600","e05800","e10300","EIC","e01400","e01700","e02500","e18425","e18450","e18500","FscheA_10","e04800","e07100","e07220","e07180","e59720","F1040_57","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48005,2568,5357,1787,1641,140315,108888,3539,1685,2799,2402,-196,236,2,24040,2506,8451,94,15315,14940,237,2801,9961,3804,3617,134,4149,11529,91872,1151,438,14,104,6751,648,19775,726,1211,477,143,180,1,1,122,20,222,5,60,34,18,8,128,16457,312,201,275,2405,2987,93,12,44,19,13,25,4678,4,2,1,37,22279,179,0,61,17,242,1,87,15792,89,14,583,2118,1,605,84,661,83,125,1327,59,33,118,89,21,662,84,622,270,1048,2441,320,968,104,36,691,881,980,861,568,424,220,870,67,495,1719,60,1337,337,263,26,1,416,3,3,4,5,6,75,254,52,28,870,158,909,509,908,451,146,39,25,0,7469,16829,218,308,5972,63,295,1117,17912,19588,37,-2191,15502,15721,-166,-2177,"MACOMB","MI",26,2
48009,9813,17943,5168,6671,1762239,946166,81854,77472,358575,57912,-42,1421,8617,291377,46837,138576,11328,365363,363989,361,26686,50388,22419,67083,806,54845,98920,1499520,9700,535,114,144,188500,17029,183024,21553,60636,4681,483,1064,9,8,321,82,714,2944,3287,1428,165,44,536,55835,1474,894,1241,225387,16538,223,44,4951,417,396,8109,246857,5852,103,5,313,125815,115134,0,88,66,48043,8,359,331477,19106,507,3559,37350,25,3953,1021,15914,754,20049,42027,3488,1571,924,1067,1218,13094,51403,18388,11199,62387,53523,7621,13303,1517,785,12330,10637,16749,10208,26208,78705,8982,10315,1219,16850,16126,1442,16483,4991,6837,582,1572,6367,73,70,69,117,177,1786,7692,1861,4547,254826,9849,263940,23362,16714,8100,3826,612,358,1296,170799,231985,8285,5993,157163,402,6991,96580,889694,975550,486,15454,189958,198243,-5391,15961,"OAKLAND","MI",26,2
48012,173,333,107,101,14621,8983,428,349,1008,395,0,17,35,2163,306,840,34,2026,2004,27,221,665,239,504,11,478,1087,10454,80,3536,480,2526,200933,17765,1615,154,276,83,9,15,0,0,7,2,10,12,18,7,2,1,8,1046,40,22,67,1088,993,1,1,17,3,2,12,1543,24,1,0,2,14090,413,0,21,1,152,0,8,3480,77,3,43,219,0,46,9,99,7,71,222,15,8,8,7,6,82,241,119,57,214,323,45,92,11,5,74,68,109,65,126,301,43,81,8,88,162,8,137,36,39,4,6,33,0,0,0,1,1,11,39,10,15,627,46,652,114,98,52,20,4,3,6,1173,2073,59,39,1273,5,23,382,4248,4609,4,-525,1851,1910,-27,-522,"OAKLAND","MI",26,2
48015,4215,7527,2300,2443,175291,117033,6022,1047,1467,2697,0,156,0,20304,2049,8334,18,23399,21825,1159,2643,10616,3390,4115,93,3801,8487,116080,2405,461,34,544,9785,391,33468,774,694,440,190,210,0,4,184,21,237,9,105,32,17,12,136,22604,290,213,236,1976,1907,112,27,120,17,10,23,2677,6,1,2,58,20181,333,0,166,19,841,3,111,14487,207,15,1000,1788,1,717,84,746,97,308,1607,81,51,167,128,27,900,3,411,291,1209,2656,287,966,110,29,695,831,1091,791,797,793,329,783,66,427,1830,67,980,288,201,34,0,576,5,5,4,3,5,75,469,36,86,1163,181,1218,604,1013,540,133,25,17,-5,2486,18879,81,260,2024,76,241,2275,14917,16863,27,-4423,17272,17353,-121,-4409,"MACOMB","MI",26,2
48017,6434,10813,2597,3503,301145,244718,5625,3544,5349,6886,0,434,112,46702,4352,16146,25,32042,31679,637,5674,18045,7382,7526,231,8331,21378,204839,2147,685,60,249,14656,1083,49598,1390,2467,882,346,410,1,5,330,44,431,11,407,48,35,20,271,37522,646,444,600,3439,5538,222,47,81,35,21,42,5359,9,3,3,98,38790,933,0,193,26,374,4,205,36108,217,27,1597,3850,1,1279,170,1308,178,191,2400,116,77,261,210,42,1581,94,1315,388,2669,4078,570,1714,198,62,1270,1547,1858,1500,969,996,373,1087,135,744,3403,111,1558,617,397,48,1,1087,7,6,7,7,10,133,498,74,43,1187,184,1246,832,1613,860,246,63,41,34,8806,41225,807,586,6223,139,311,2022,25618,27823,65,-7000,38825,39632,-327,-6973,"OAKLAND","MI",26,2
48021,15605,29297,9532,9438,600564,491031,12937,5163,5601,7974,-180,743,35,98999,12030,32911,103,53859,50954,4198,9501,42262,13214,14258,456,15930,42088,365548,5737,2049,215,2165,23487,1715,125384,2675,3487,1558,776,820,2,12,748,87,872,30,420,50,66,46,539,88969,1120,821,957,3043,7599,489,108,115,58,26,65,4585,21,2,8,234,75193,1090,0,592,45,498,9,482,58967,385,50,4248,10163,2,3081,371,3427,371,135,5490,285,180,590,459,96,3532,84,2065,568,4708,8079,947,3541,383,100,2532,3156,3443,3109,1485,2134,642,2390,246,921,5233,205,3274,872,585,97,1,2299,17,16,12,11,16,225,1001,93,51,2285,228,2406,1269,3237,1865,429,91,60,27,11052,62127,898,792,8286,294,1887,2824,29491,34826,103,-20631,56637,57535,-64,-20581,"MACOMB","MI",26,2
48025,7280,14285,4502,4762,1087062,547996,60202,54127,162863,42043,-194,952,5852,189141,35665,80587,5904,214333,215175,280,26527,43560,24188,39648,568,32154,60938,920275,4000,482,100,116,112321,13080,110033,13669,41792,3195,363,806,7,3,241,65,626,2010,2513,946,120,32,433,43648,1246,738,1075,151495,14665,144,27,2448,286,271,4406,166772,3996,70,4,209,84647,74389,0,119,82,25532,5,277,226001,11259,332,2639,28951,17,2717,702,9519,541,10674,28203,2299,1067,662,720,833,9039,35156,13240,6883,36900,38547,5176,10112,1061,550,8732,8184,11604,8260,15993,47758,5299,7425,866,11246,11401,963,12605,3519,4760,402,1194,4422,61,58,50,80,120,1202,4021,1248,2254,114586,5955,118824,14426,10652,5231,2488,436,257,819,124303,161846,5775,4192,114504,295,2479,48832,569431,615849,348,9443,133643,139418,-4129,9774,"OAKLAND","MI",26,2
48026,7480,13764,4072,4497,341508,264072,8982,5237,5653,7240,-89,559,130,53769,6086,19338,256,36076,35195,1327,6252,27337,9310,8269,318,9592,21995,223694,2498,876,56,610,16470,1186,54704,1816,3638,1052,374,459,1,8,330,47,513,59,382,63,41,23,311,43339,732,492,659,7144,6601,217,46,119,43,28,53,9230,89,4,4,107,35208,1656,0,211,36,708,4,240,44172,408,35,1745,5333,2,1548,195,1838,209,279,3269,312,138,321,250,103,2020,1136,1816,560,3679,5101,719,2064,249,79,1522,1873,2306,1773,1267,1766,499,1399,172,953,3589,142,1960,649,535,69,26,1173,9,8,10,10,13,177,618,109,77,3121,323,3274,1146,2064,1023,346,81,52,53,11772,49621,1017,663,8385,159,417,2529,39840,43865,79,-8855,46353,47369,-572,-8821,"MACOMB","MI",26,2
48030,7933,14975,5013,4964,244344,205928,3197,1019,10127,4489,-67,176,0,35274,3888,12274,22,27531,26845,2976,3001,13294,3887,4354,132,4907,14247,137514,2311,833,62,1423,8150,598,63323,905,753,484,339,318,0,3,325,33,416,19,214,21,25,22,223,40487,432,333,331,858,2079,186,55,32,21,9,9,1355,12,1,4,105,31647,348,0,370,37,205,5,188,20166,161,21,1787,3011,1,1613,128,1741,163,130,3133,178,103,304,244,57,1766,2,605,211,1072,3581,358,1666,174,37,1058,1414,1340,1376,574,1065,303,1349,98,344,2754,94,1527,382,204,55,1,1030,11,10,5,4,6,97,473,31,10,594,65,629,518,1436,832,167,28,19,-55,1388,31162,55,244,952,130,477,1538,10161,12290,34,-9574,28029,28084,197,-9553,"OAKLAND","MI",26,2
48033,7401,13087,4244,4479,347696,253876,7679,9645,12769,4384,-151,246,80,63396,12093,21494,358,38340,37552,2246,7044,33726,11611,9186,443,11678,22527,233624,2574,726,128,1047,18652,1951,61872,2424,7089,969,378,446,2,6,336,46,463,16,277,88,39,23,289,41901,718,499,614,6573,6009,209,51,181,44,30,144,11740,14,5,4,119,41715,1206,0,239,30,948,4,246,44631,384,40,2733,10001,2,1630,244,2824,209,552,3708,179,106,305,247,62,1911,245,2196,729,6858,5894,795,2161,241,83,1634,1944,2606,1865,1659,1140,615,1330,152,1252,3828,151,2053,742,624,66,2,992,8,8,9,10,14,172,686,122,133,8837,478,9177,1422,2102,1118,387,75,48,58,14930,43560,1011,900,11741,155,348,5313,53534,59048,73,-10209,39852,40863,241,-10169,"OAKLAND","MI",26,2
48034,7089,12351,4081,4511,391452,235920,16763,14300,26069,12766,0,344,771,63077,15093,22110,653,49870,49753,2798,10241,32676,13818,10048,358,10921,18952,272036,2186,550,124,1095,24370,2430,65587,4377,10822,967,346,424,2,4,305,41,456,326,576,127,39,22,267,39790,676,461,573,18069,5963,175,53,601,54,41,1019,19317,650,8,4,113,27379,19664,0,274,19,4655,4,234,55599,2188,57,2537,12467,3,1309,232,3103,214,1560,5587,393,214,312,277,145,2528,5182,3338,1157,10794,7887,1059,2562,273,102,2035,2294,3165,2215,3333,6661,1137,2049,194,1728,3580,187,2864,723,773,79,162,1384,12,11,11,13,19,234,1097,177,489,28184,880,29271,2527,2853,1438,516,86,53,121,13117,60256,1446,1118,9897,149,2199,10918,85142,94446,79,-8592,54670,56116,226,-8535,"OAKLAND","MI",26,2
48035,16703,31253,10014,10225,668167,526902,14013,7129,9189,11704,-898,875,92,100545,11223,32869,160,63026,60506,4675,14065,54436,18935,14567,571,16435,44094,424556,5986,2123,185,2205,28460,2318,130173,3169,4869,1811,820,911,2,11,771,94,1012,35,555,85,76,49,605,95290,1344,959,1174,6294,10271,502,110,154,72,38,70,9928,25,5,9,244,78793,1599,0,632,78,694,10,522,72920,491,59,4544,9809,3,2897,382,3037,419,238,6451,351,208,668,529,116,3936,153,2890,812,6386,9941,1179,4399,459,127,3071,3852,4145,3740,1931,2412,820,3170,287,1370,6354,248,3986,1135,812,120,2,2509,18,17,15,15,20,284,1164,143,75,2882,389,3035,1684,3837,2088,546,123,81,-26,16191,91452,1307,1026,11724,325,1089,3875,47335,52670,131,-21210,85001,86308,-692,-21151,"MACOMB","MI",26,2
48036,10636,18954,5383,6689,516547,347513,21064,11807,25320,11290,-16,868,397,73386,9927,27216,569,62583,61883,2771,13934,48073,19291,11786,578,13320,28538,349382,3245,972,84,1368,29090,3389,87911,3804,8437,1400,515,650,3,10,435,63,695,170,723,172,60,32,419,58698,1016,687,877,21834,9102,268,73,316,78,59,91,27341,299,12,6,164,46500,7142,0,398,56,2588,7,352,75659,1370,80,3068,8752,4,2125,310,3314,319,1036,7759,482,267,481,404,170,3550,3626,3795,1386,9512,10976,1385,3636,414,149,2897,3243,4421,3108,3050,4836,1104,2715,284,2278,5418,265,3904,1129,1121,123,83,1828,11,11,17,19,27,321,1111,250,246,10330,979,10795,2823,3652,1889,666,133,83,156,25754,76239,2011,1318,20388,227,871,8180,105140,115025,123,-11851,68480,70491,-1154,-11771,"MACOMB","MI",26,2
48037,433,712,241,274,22731,16288,217,370,779,211,0,2,0,4644,844,1508,14,2442,2429,126,340,2097,682,807,11,897,1965,18509,157,48,7,96,1607,165,3818,109,269,78,23,23,0,0,21,3,27,1,11,11,3,1,18,2484,50,34,45,876,369,13,2,10,4,3,1,1598,1,1,0,8,5236,34,0,10,1,72,0,12,2877,28,4,138,637,0,111,17,143,14,79,339,11,7,19,16,4,126,21,110,60,101,397,68,133,18,8,99,103,190,95,130,79,46,87,11,137,359,13,147,79,61,6,0,50,0,0,1,1,1,14,47,14,8,182,43,189,130,131,75,29,6,4,4,2034,2573,50,75,1859,10,18,180,4934,5237,6,-494,2234,2283,84,-490,"OAKLAND","MI",26,2
48038,21484,38105,10581,12788,1081970,801736,30630,16145,26039,19924,-445,1631,991,169457,20133,60676,742,125130,123973,2914,24261,93826,33992,25686,1100,31205,70008,720884,6390,2117,165,1459,56847,5025,159756,6019,10881,3188,1118,1424,5,16,972,145,1448,333,1158,253,130,67,951,125875,2380,1566,2135,32681,22977,652,134,421,148,102,351,37939,594,17,11,323,107395,8080,0,434,87,3631,13,714,148867,1772,124,5635,17711,6,3662,581,4611,654,1313,11692,950,453,947,745,321,6291,6198,5865,2081,13690,16212,2421,6197,787,268,4746,5702,7366,5343,4635,9182,1694,3714,586,3526,11476,464,5826,2202,1856,210,196,3683,31,29,33,34,45,594,1890,402,294,9378,1293,9826,4184,6569,3195,1208,273,175,282,42734,155394,3507,2004,29715,483,907,11027,160137,173231,260,-22363,143702,147209,-2085,-22239,"MACOMB","MI",26,2
48042,11402,25380,8808,7047,721176,575529,16191,7260,12756,15475,0,1089,596,139460,13922,45346,408,78975,77007,934,14031,51999,19014,21942,748,22006,71705,501152,5991,2388,130,403,38995,3297,77832,3454,5199,2673,683,882,3,4,545,105,988,171,647,160,93,38,674,79116,1829,1109,1748,22415,20789,379,56,263,103,73,176,22866,305,10,6,168,73076,3948,0,232,51,1589,6,434,101903,802,71,2796,12135,4,3428,391,4212,421,616,6142,407,221,540,377,147,3166,3396,3394,1354,6313,8844,1602,3478,511,185,2785,3531,4582,3233,2874,4305,991,2251,411,2306,8801,282,3718,1622,1259,118,115,2044,15,14,25,24,28,401,1069,271,174,5022,777,5272,2462,4098,1808,826,216,139,292,31887,98589,2389,1352,20181,311,597,9767,105444,117581,201,-13875,92447,94836,-1238,-13804,"MACOMB","MI",26,2
48043,7203,12728,3865,4491,278103,206931,5029,3519,4352,6154,-6,329,0,40041,5251,13496,96,28838,28726,2500,4826,20267,6434,5936,227,6265,16776,175811,2013,678,47,1142,13395,1136,57606,1468,2505,667,324,364,1,3,295,36,428,17,196,49,29,21,237,37085,527,380,423,4209,3664,182,47,111,29,18,98,5881,13,3,4,100,36745,500,0,322,36,685,4,197,25561,236,28,1990,4425,1,1302,167,1585,171,272,3284,173,101,293,233,58,1726,139,1096,450,2942,4221,539,1712,198,55,1175,1530,1805,1458,1084,966,470,1574,114,749,2737,116,1903,487,379,60,1,1037,9,9,7,6,9,129,572,72,77,2714,263,2833,941,1690,926,255,48,31,-19,7121,30004,227,520,6014,131,552,3265,28681,32442,49,-7491,26720,26947,-97,-7463,"MACOMB","MI",26,2
48044,22418,49909,18356,13022,1369757,1158405,22422,10254,14904,28380,-1267,1709,1364,262281,25506,85945,733,149426,145109,2737,20826,75241,23807,40758,1080,40236,130334,918667,11836,4606,328,1250,71072,5062,146168,5966,7532,4867,1313,1646,5,5,1122,197,1806,343,1080,313,177,75,1283,154567,3452,2098,3319,44458,39242,767,104,443,196,139,400,45181,597,20,12,322,144627,5711,0,579,64,2954,12,802,194502,1478,132,4474,22132,7,5184,661,5507,811,1223,12019,957,458,1059,711,335,6154,6484,5471,2375,7806,15366,2990,6510,987,351,5026,6398,8165,5807,5260,9200,1801,4265,798,4389,16363,542,7357,3160,2376,233,238,3965,48,46,47,45,54,766,2012,520,297,8085,1339,8487,4603,7786,3476,1628,408,263,586,62128,183935,4509,2466,40245,598,3874,19216,189917,217477,380,-26952,171916,176425,-2645,-26820,"MACOMB","MI",26,2
48045,12726,22466,6028,8043,707706,521489,21475,13753,27601,17920,-197,1133,800,116169,11630,40899,1197,89906,89792,2014,15556,52662,18479,18821,851,19001,51304,489076,3746,1128,93,977,42414,4448,104208,4689,10315,1995,658,849,4,10,535,87,854,297,804,274,87,41,570,74446,1461,953,1281,38099,14289,362,72,420,120,95,372,46378,535,20,7,210,73885,8136,0,331,67,3917,8,420,110631,1858,117,3281,10246,6,3066,436,4605,432,1681,10414,755,371,615,498,262,4631,6258,4804,1977,9305,13002,2009,4598,583,228,3561,4006,5628,3706,4121,7915,1458,2898,431,3493,7872,388,4589,1720,1731,175,173,2530,21,20,25,30,43,480,1425,403,342,14395,1439,14997,4010,4912,2404,1008,210,131,216,45649,99326,2375,1563,37132,303,843,10440,170388,184008,190,-11686,88912,91287,-1950,-11569,"MACOMB","MI",26,2
48046,280,494,172,194,10805,7828,95,16,39,236,0,1,0,1372,175,434,9,1126,1128,113,4,742,193,197,6,233,591,6528,77,20,1,70,474,22,2097,32,14,33,13,12,0,0,12,1,17,0,8,3,1,1,10,1390,19,14,14,205,105,8,2,2,1,1,0,401,0,0,0,3,1406,10,0,10,1,15,0,6,1010,7,1,63,158,0,51,5,34,7,10,134,6,3,11,9,2,64,1,17,16,19,149,20,73,9,2,45,56,60,52,31,61,14,52,6,36,175,5,68,32,18,3,0,36,0,0,0,0,0,6,20,4,1,22,10,23,35,64,34,10,2,1,-2,431,1718,0,15,372,5,19,96,918,1074,2,-268,1584,1584,-21,-267,"MACOMB","MI",26,2
48047,17781,36955,12305,11009,1046377,834590,21250,12447,17130,19906,-309,1404,933,196538,17555,70150,853,121491,118153,2379,15969,70511,19298,30158,1037,39131,92637,687445,8573,3226,214,1121,54016,3799,127461,5610,9378,3398,1007,1245,5,6,891,145,1325,275,790,251,128,58,913,116821,2276,1446,2221,31331,24625,601,90,491,148,103,507,36458,487,16,9,272,112383,8032,0,321,48,3970,10,648,146114,1839,111,3973,15172,6,4282,572,5467,603,1543,9905,724,360,824,601,252,5094,5275,4929,2045,9226,13917,2380,5123,738,264,4160,4868,6811,4486,4775,8467,1667,3492,566,3528,11398,435,5685,2205,1846,183,147,3188,24,23,32,34,43,581,1849,401,378,12678,1304,13222,4257,6231,2917,1225,286,184,382,42891,136806,3162,2014,28563,447,2900,14658,169309,190138,271,-21003,126902,130064,-1868,-20891,"MACOMB","MI",26,2
48048,3074,6721,2415,2158,130416,107716,2290,698,17735,1443,-144,131,0,24368,3371,8926,185,22542,22324,985,2047,7084,2271,2800,105,2878,10144,79554,1360,527,34,468,5088,322,23929,495,564,382,156,158,0,1,152,19,193,6,68,15,14,9,116,18402,257,179,213,325,1928,99,19,24,13,6,24,1348,4,1,2,45,20809,130,0,116,14,141,2,87,12121,73,9,636,2451,0,786,83,999,78,141,1039,55,33,119,88,18,640,2,356,163,751,1548,212,694,84,23,467,621,705,597,385,480,161,613,54,253,1312,46,773,219,150,20,0,362,4,4,3,3,4,53,220,25,15,1551,80,1637,322,696,379,99,23,15,9,2459,12567,87,200,1864,61,206,836,7056,7915,25,-3973,11527,11614,348,-3963,"MACOMB","MI",26,2
48050,840,1688,521,537,46036,34093,1475,337,628,633,-72,7,0,7215,766,2400,36,5257,5263,112,948,3396,1199,1211,30,1091,3306,31757,283,98,3,50,2578,209,6045,192,236,227,45,59,0,0,38,6,68,2,19,18,6,3,41,4788,99,64,82,1463,893,27,4,13,7,6,2,2533,1,1,0,12,9046,44,0,30,4,76,0,25,5511,30,5,229,657,0,207,29,204,29,65,396,16,9,38,25,5,177,1,141,109,335,646,111,238,37,14,180,211,321,192,185,219,70,159,26,200,613,24,277,134,110,11,0,116,1,1,2,2,2,28,76,24,9,153,73,160,186,261,131,47,14,9,17,2755,10869,36,78,2333,21,37,285,6670,7260,13,-586,10473,10508,-77,-582,"MACOMB","MI",26,2
48051,7353,15289,5408,4412,365157,311193,4233,1714,3247,5737,-213,390,2,65562,6239,21098,105,36446,34848,1498,4356,19700,5823,10059,287,10237,32734,236077,3467,1332,84,742,16690,1189,53239,1360,1301,1208,401,449,1,2,362,55,549,13,153,57,44,23,339,45880,788,517,713,4369,7149,237,38,81,43,26,40,6573,9,3,4,106,59677,353,0,223,30,383,4,226,35921,175,29,1544,5219,1,2275,221,2348,217,192,2645,131,77,300,206,43,1533,87,956,523,1461,3807,685,1649,240,77,1188,1609,2017,1488,1111,1067,441,1158,167,898,4027,132,1779,720,511,57,1,1081,7,7,10,10,12,167,547,95,50,1438,264,1512,947,1860,931,328,86,56,38,15606,33737,396,580,12181,167,318,2962,35060,38594,86,-8339,31092,31489,-233,-8310,"MACOMB","MI",26,2
48062,4326,8877,2820,2733,223758,169934,6001,2116,3270,3082,-81,305,1,38363,3818,13019,89,24030,23236,592,3652,16888,5497,5578,259,6276,17869,142310,1886,727,30,273,10492,743,32198,1003,1442,739,234,288,1,1,201,32,316,6,83,50,26,14,198,27029,443,295,383,3090,3935,144,23,68,28,18,46,5483,4,3,2,65,32896,241,0,86,17,359,2,145,23162,141,17,1121,3262,1,1209,153,1494,130,209,1555,78,42,185,129,24,904,1,803,387,2004,2809,435,1081,152,49,837,1034,1387,963,807,1098,311,832,107,641,2660,88,1195,486,349,38,0,623,5,4,6,6,8,110,376,67,47,1280,224,1340,708,1228,611,212,53,35,33,8492,40007,237,347,6461,99,240,2419,26799,29563,53,-4236,38452,38688,-198,-4219,"MACOMB","MI",26,2
48065,5129,10486,3576,3153,328479,230012,9230,5940,9290,8072,7,457,326,57086,6400,20671,610,44054,43571,805,6026,22466,8052,9056,316,9595,25081,218250,1747,621,27,396,19777,2157,40047,2200,4494,1061,264,369,2,2,210,38,389,128,310,157,42,17,254,30444,651,404,598,20296,7198,145,23,216,62,52,66,26781,230,11,3,81,34086,3353,0,144,29,2076,3,175,53123,944,61,1296,5680,3,1243,192,1741,197,954,5497,334,180,269,217,120,2088,3112,2130,1061,3436,6250,1041,2057,288,120,1640,1738,2752,1565,2172,3674,771,1389,211,1952,3816,200,2324,897,952,92,68,1033,6,6,13,17,23,249,714,229,186,6153,806,6416,2196,2352,1132,510,112,69,182,26261,42023,1291,850,21506,134,382,5747,91888,98890,98,-3569,36526,37818,-976,-3509,"MACOMB","MI",26,2
48066,23583,43215,13197,14296,837996,682250,14538,6201,6032,11603,-524,1008,63,118283,10664,37585,85,73870,70220,6426,13293,61124,18351,17378,608,19080,53253,514908,7802,2814,203,3083,32550,2199,179799,3566,4163,2068,1113,1153,2,26,1131,117,1298,46,690,66,91,67,756,128975,1539,1178,1374,4539,9686,704,159,156,79,34,69,5947,32,3,12,331,111527,1720,0,843,96,737,14,742,83775,600,70,5809,9116,3,3734,495,3571,534,209,8338,478,287,897,727,156,5453,124,2791,774,6602,12456,1311,5557,554,136,3787,4805,4859,4725,2046,3090,962,3697,340,1248,6884,298,4501,1164,792,153,2,3415,25,24,16,15,22,320,1486,124,69,2665,312,2819,1794,4686,2561,597,118,78,-99,10268,101748,1240,1112,9454,423,1215,2934,49719,60155,136,-30809,93410,94650,-784,-30740,"MACOMB","MI",26,2
48067,13146,20591,4283,6725,739988,607499,12469,10575,23532,25546,-26,1094,1289,113380,10849,41350,732,95524,96488,963,9648,30007,10223,21727,394,18910,53320,563031,4004,1001,109,421,48972,4327,99827,3763,7513,2280,732,905,2,4,688,95,956,406,1381,217,91,43,614,83160,1656,1102,1510,37620,15841,493,89,358,114,83,427,36410,757,16,7,210,68067,7554,0,323,58,3059,8,421,114690,1444,101,2750,9631,5,2939,378,3162,438,1126,8959,888,391,610,518,309,4918,7255,4413,1647,8296,12233,1778,4823,549,205,3532,4059,4981,3834,3271,7410,1186,2805,425,2815,7610,344,4384,1596,1449,148,260,2853,23,22,23,27,38,432,1239,336,264,9000,1109,9415,3148,4470,2217,863,201,127,292,37185,134312,3146,1351,30526,319,823,6322,140356,151515,189,-14011,125353,128499,-1984,-13910,"OAKLAND","MI",26,2
48068,311,458,113,172,12882,9396,322,97,-2644,236,0,2,0,1862,199,531,6,1271,1290,57,38,627,243,219,6,211,473,8984,57,12,1,43,719,91,2471,38,50,61,15,19,0,0,14,2,23,1,13,3,1,1,11,1639,32,22,28,64,313,10,2,2,2,1,0,403,1,0,0,4,2009,14,0,14,1,21,0,7,1166,8,1,81,173,0,59,6,66,8,3,207,8,5,12,10,3,76,1,22,12,87,152,21,78,9,3,45,59,62,58,26,145,13,49,7,32,176,5,66,28,17,3,0,32,0,0,0,0,0,6,19,4,1,16,8,17,28,66,36,10,2,2,4,388,1138,6,18,373,6,13,21,1169,1248,2,-396,931,937,-10,-395,"OAKLAND","MI",26,2
48069,1360,2415,625,769,123001,94764,2371,2828,3284,4711,0,147,449,21149,2532,8762,289,19874,20223,78,1962,5407,2511,3930,82,4389,9562,92194,462,93,14,24,9454,716,11619,738,2019,436,78,134,1,0,59,12,108,153,191,84,17,5,82,8598,249,149,224,14484,2871,46,5,90,31,27,119,15975,296,7,1,29,16446,1991,0,19,5,1151,1,50,24891,513,30,404,2146,2,323,69,497,75,511,2973,204,107,90,84,79,983,2970,958,465,1639,2190,476,770,120,58,595,582,979,501,908,3203,316,372,103,977,1472,93,805,413,452,42,101,502,6,6,6,8,12,117,246,123,81,1933,376,2005,1018,885,421,220,52,31,88,15286,18744,627,235,12970,46,77,1477,48430,51130,43,397,15771,16398,-607,427,"OAKLAND","MI",26,2
